CustomerID,Recency,Frequency,Monetary,Quantity,AvgBasket,Country,Cluster,SegmentName
13848,124,2,640.0,2000,320.0,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13850,306,1,1595.48,944,17.155698924731183,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13851,216,2,2405.14,1555,37.5803125,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13854,2,11,3696.87,933,80.36673913043478,United Kingdom,1,VIP / Giá trị cao
13856,96,1,124.60000000000001,160,41.53333333333334,United Kingdom,3,Mới hoặc giá trị thấp
13860,121,1,319.45,223,15.9725,United Kingdom,3,Mới hoặc giá trị thấp
13862,40,3,1026.16,748,16.28825396825397,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13863,190,1,305.78,224,15.288999999999998,United Kingdom,3,Mới hoặc giá trị thấp
13865,1,2,277.44,108,16.32,United Kingdom,0,Trung thành tiềm năng
13867,122,2,561.3,216,18.106451612903225,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13868,302,2,3192.54,1964,96.74363636363637,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13869,125,1,1519.99,993,9.047559523809523,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13870,152,1,152.75,57,38.1875,United Kingdom,3,Mới hoặc giá trị thấp
13871,69,3,1392.0,566,18.07792207792208,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13873,3,3,389.6,140,16.93913043478261,United Kingdom,0,Trung thành tiềm năng
13875,39,2,724.85,586,15.757608695652175,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13876,154,1,122.7,36,17.52857142857143,United Kingdom,3,Mới hoặc giá trị thấp
13880,188,4,837.74,412,19.482325581395347,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13881,37,9,9414.78,5638,97.05958762886598,United Kingdom,1,VIP / Giá trị cao
13882,91,3,435.34000000000003,418,15.547857142857143,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13883,220,3,762.37,447,15.882708333333333,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13884,32,5,787.6,300,13.349152542372881,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13885,280,1,107.65,23,21.53,United Kingdom,3,Mới hoặc giá trị thấp
13888,3,2,605.63,258,15.14075,United Kingdom,0,Trung thành tiềm năng
13889,124,1,416.90000000000003,146,27.793333333333337,United Kingdom,3,Mới hoặc giá trị thấp
13890,121,5,913.1500000000001,359,16.91018518518519,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13892,160,2,395.73,539,16.48875,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13894,312,1,160.85,105,16.085,United Kingdom,3,Mới hoặc giá trị thấp
13895,30,2,1655.77,929,22.68178082191781,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13899,69,1,298.5,122,19.9,United Kingdom,3,Mới hoặc giá trị thấp
13900,95,1,8.5,1,8.5,United Kingdom,3,Mới hoặc giá trị thấp
13901,248,1,1561.0900000000001,856,20.273896103896107,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13904,303,1,131.52,109,14.613333333333335,United Kingdom,3,Mới hoặc giá trị thấp
13908,97,3,1461.61,919,19.231710526315787,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13911,128,3,867.47,545,15.218771929824563,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13914,275,1,321.07,125,20.066875,United Kingdom,3,Mới hoặc giá trị thấp
13917,339,1,65.38,38,13.075999999999999,United Kingdom,3,Mới hoặc giá trị thấp
13919,31,2,384.81,474,13.743214285714286,Denmark,2,Ngủ quên / cần kích hoạt lại
13924,121,2,474.73,765,12.830540540540541,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13925,64,3,298.13,119,18.633125,United Kingdom,3,Mới hoặc giá trị thấp
13928,122,1,131.22,24,16.4025,United Kingdom,3,Mới hoặc giá trị thấp
13931,216,2,1237.53,725,21.336724137931036,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13938,244,1,71.66,70,10.237142857142857,United Kingdom,3,Mới hoặc giá trị thấp
13939,343,1,184.5,202,15.375,United Kingdom,3,Mới hoặc giá trị thấp
13940,184,1,225.24,136,16.08857142857143,United Kingdom,3,Mới hoặc giá trị thấp
13941,32,2,2123.16,1040,111.74526315789473,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13947,215,1,90.6,44,18.119999999999997,United Kingdom,3,Mới hoặc giá trị thấp
13949,152,3,1359.04,1472,13.590399999999999,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13950,160,1,179.30999999999997,81,25.615714285714283,United Kingdom,3,Mới hoặc giá trị thấp
13952,189,1,1208.31,545,27.46159090909091,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13953,69,2,911.32,676,113.915,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13954,121,1,212.51,101,17.709166666666665,United Kingdom,3,Mới hoặc giá trị thấp
13955,126,2,322.96,154,9.786666666666665,United Kingdom,3,Mới hoặc giá trị thấp
13956,68,2,330.45,128,6.008181818181818,United Kingdom,3,Mới hoặc giá trị thấp
13959,282,2,337.44,198,9.92470588235294,United Kingdom,3,Mới hoặc giá trị thấp
13962,129,1,117.6,30,16.8,United Kingdom,3,Mới hoặc giá trị thấp
13963,253,3,548.86,406,18.926206896551726,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13969,31,9,4016.98,2094,14.933011152416357,United Kingdom,1,VIP / Giá trị cao
13971,31,2,703.36,520,17.584,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13975,122,5,2374.52,1658,7.195515151515152,United Kingdom,1,VIP / Giá trị cao
13980,62,1,200.14,172,18.19454545454545,United Kingdom,3,Mới hoặc giá trị thấp
13982,455,1,428.6,208,18.63478260869565,United Kingdom,3,Mới hoặc giá trị thấp
13983,1,7,1279.38,606,28.43066666666667,United Kingdom,0,Trung thành tiềm năng
13984,217,3,689.38,586,86.1725,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13985,1,8,3181.1,1488,19.048502994011976,United Kingdom,1,VIP / Giá trị cao
13989,215,1,369.40999999999997,444,20.522777777777776,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13990,67,1,311.3,190,19.45625,United Kingdom,3,Mới hoặc giá trị thấp
13992,91,1,76.8,64,15.36,United Kingdom,3,Mới hoặc giá trị thấp
13993,32,2,845.3,202,40.25238095238095,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13994,182,2,924.21,404,11.552625,United Kingdom,2,Ngủ quên / cần kích hoạt lại
13995,129,1,310.45,183,18.261764705882353,United Kingdom,3,Mới hoặc giá trị thấp
13999,30,5,1586.57,864,17.24532608695652,United Kingdom,1,VIP / Giá trị cao
14000,6,1,635.66,710,42.37733333333333,United Kingdom,0,Trung thành tiềm năng
14001,698,1,301.24,94,33.471111111111114,United Kingdom,3,Mới hoặc giá trị thấp
14002,187,1,224.79,59,16.056428571428572,United Kingdom,3,Mới hoặc giá trị thấp
14004,246,2,957.0,430,28.147058823529413,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14005,128,1,187.16,240,13.368571428571428,United Kingdom,3,Mới hoặc giá trị thấp
14006,7,1,357.65,211,27.51153846153846,United Kingdom,0,Trung thành tiềm năng
14012,161,1,328.8,160,29.89090909090909,United Kingdom,3,Mới hoặc giá trị thấp
14013,99,1,118.5,90,14.8125,United Kingdom,3,Mới hoặc giá trị thấp
14016,338,1,976.58,697,21.701777777777778,EIRE,2,Ngủ quên / cần kích hoạt lại
14019,305,1,416.24,320,24.48470588235294,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14020,2,1,331.14,180,18.396666666666665,United Kingdom,0,Trung thành tiềm năng
14021,6,2,433.0,138,22.789473684210527,United Kingdom,0,Trung thành tiềm năng
14023,282,2,584.07,345,18.840967741935486,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14024,64,2,327.7,150,20.48125,United Kingdom,3,Mới hoặc giá trị thấp
14027,62,1,104.82,62,17.47,United Kingdom,3,Mới hoặc giá trị thấp
14029,154,1,302.46,174,33.60666666666666,United Kingdom,3,Mới hoặc giá trị thấp
14030,32,7,1816.81,1030,9.820594594594594,United Kingdom,1,VIP / Giá trị cao
14031,192,8,7549.67,2324,95.56544303797469,United Kingdom,1,VIP / Giá trị cao
14032,7,5,1202.68,841,21.866909090909093,United Kingdom,1,VIP / Giá trị cao
14034,218,2,473.90999999999997,307,18.9564,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14035,30,1,300.32,120,25.026666666666667,United Kingdom,3,Mới hoặc giá trị thấp
14037,425,1,111.8,34,4.3,United Kingdom,3,Mới hoặc giá trị thấp
14039,183,1,152.2,92,25.366666666666664,United Kingdom,3,Mới hoặc giá trị thấp
14040,10,5,2148.57,768,15.915333333333335,United Kingdom,1,VIP / Giá trị cao
14044,284,1,173.74,75,3.158909090909091,United Kingdom,3,Mới hoặc giá trị thấp
14045,193,3,1251.75,487,250.35,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14047,163,3,647.37,219,26.97375,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14048,162,1,409.93,288,4.822705882352941,United Kingdom,3,Mới hoặc giá trị thấp
14049,248,1,226.93,135,9.866521739130436,United Kingdom,3,Mới hoặc giá trị thấp
14050,122,1,260.38,242,15.316470588235294,United Kingdom,3,Mới hoặc giá trị thấp
14051,31,10,6933.570000000001,1694,68.64920792079208,United Kingdom,1,VIP / Giá trị cao
14053,156,2,260.25,215,65.0625,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14054,215,1,92.46,62,15.409999999999998,United Kingdom,3,Mới hoặc giá trị thấp
14056,36,11,3969.87,2110,7.605114942528735,United Kingdom,1,VIP / Giá trị cao
14057,32,5,1160.15,909,20.002586206896552,United Kingdom,1,VIP / Giá trị cao
14060,71,6,1970.1200000000001,1958,32.29704918032787,United Kingdom,1,VIP / Giá trị cao
14062,93,2,1965.5,1240,70.19642857142857,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14064,6,3,722.87,664,15.714565217391305,United Kingdom,0,Trung thành tiềm năng
14067,154,2,374.7,361,7.2057692307692305,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14071,122,3,307.11,243,2.55925,United Kingdom,3,Mới hoặc giá trị thấp
14073,153,1,151.04,130,11.618461538461538,United Kingdom,3,Mới hoặc giá trị thấp
14075,213,1,316.78,202,39.5975,United Kingdom,3,Mới hoặc giá trị thấp
14076,306,1,122.47,81,2.662391304347826,United Kingdom,3,Mới hoặc giá trị thấp
14077,66,2,227.9,128,8.139285714285714,United Kingdom,3,Mới hoặc giá trị thấp
14078,67,3,491.46,135,14.041714285714285,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14079,156,1,375.1,301,31.258333333333336,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14080,153,1,45.599999999999994,48,11.399999999999999,United Kingdom,3,Mới hoặc giá trị thấp
14081,70,2,934.52,596,6.10797385620915,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14082,425,1,182.25,110,6.2844827586206895,United Kingdom,3,Mới hoặc giá trị thấp
14083,38,5,811.3,633,5.519047619047619,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14085,99,6,1338.71,833,10.541023622047245,United Kingdom,1,VIP / Giá trị cao
14087,152,1,194.42,251,2.8176811594202897,United Kingdom,3,Mới hoặc giá trị thấp
14088,278,4,12777.66,3666,88.12179310344827,United Kingdom,1,VIP / Giá trị cao
14092,276,4,1013.25,570,19.86764705882353,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14096,61,6,19798.67,4786,12.397413901064494,United Kingdom,1,VIP / Giá trị cao
14098,275,1,147.35,104,7.016666666666667,United Kingdom,3,Mới hoặc giá trị thấp
14099,33,4,1206.43,748,12.83436170212766,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14102,243,2,467.8,344,18.712,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14104,126,1,104.95,2,52.475,United Kingdom,3,Mới hoặc giá trị thấp
14107,246,3,1288.15,773,23.85462962962963,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14108,91,1,306.58,172,17.03222222222222,United Kingdom,3,Mới hoặc giá trị thấp
14110,2,6,2853.15,1337,32.7948275862069,United Kingdom,1,VIP / Giá trị cao
14111,7,2,142.5,166,35.625,United Kingdom,0,Trung thành tiềm năng
14112,99,2,1365.42,860,17.283797468354432,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14113,182,1,471.9,231,42.9,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14114,38,1,191.39999999999998,12,47.849999999999994,United Kingdom,3,Mới hoặc giá trị thấp
14116,64,4,1169.82,609,18.2784375,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14121,31,3,2251.67,1714,17.72968503937008,United Kingdom,1,VIP / Giá trị cao
14125,30,1,1111.08,486,18.517999999999997,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14126,302,1,62.5,50,62.5,United Kingdom,3,Mới hoặc giá trị thấp
14127,94,2,572.11,285,16.346,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14128,62,1,331.96,295,13.831666666666665,United Kingdom,3,Mới hoặc giá trị thấp
14129,121,3,519.91,277,19.99653846153846,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14132,4,7,2261.71,2365,18.53860655737705,United Kingdom,1,VIP / Giá trị cao
14133,306,2,287.64,196,23.97,United Kingdom,3,Mới hoặc giá trị thấp
14135,40,10,3307.25,3065,32.424019607843135,United Kingdom,1,VIP / Giá trị cao
14138,121,2,982.3800000000001,610,20.901702127659576,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14140,122,2,935.05,811,14.167424242424241,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14141,31,2,425.82000000000005,134,25.04823529411765,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14142,698,1,311.81,313,14.173181818181819,United Kingdom,3,Mới hoặc giá trị thấp
14145,187,3,2851.2,576,356.4,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14146,333,1,1225.16,660,16.78301369863014,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14149,281,1,446.62,218,15.950714285714286,United Kingdom,3,Mới hoặc giá trị thấp
14150,244,1,352.46000000000004,234,25.17571428571429,United Kingdom,3,Mới hoặc giá trị thấp
14156,1,24,37347.95,19170,67.5369801084991,EIRE,1,VIP / Giá trị cao
14159,216,3,1231.43,1120,4.024281045751634,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14161,128,3,1110.52,455,10.282592592592593,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14163,65,1,909.6,308,53.50588235294118,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14165,99,1,122.53999999999999,54,4.901599999999999,United Kingdom,3,Mới hoặc giá trị thấp
14167,10,1,148.35,39,8.241666666666667,United Kingdom,3,Mới hoặc giá trị thấp
14171,305,1,363.79,167,6.272241379310345,United Kingdom,3,Mới hoặc giá trị thấp
14173,250,1,114.04,40,10.367272727272727,United Kingdom,3,Mới hoặc giá trị thấp
14174,183,1,134.46,94,5.171538461538462,United Kingdom,3,Mới hoặc giá trị thấp
14175,31,1,2016.31,889,22.403444444444442,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14176,517,1,159.55,61,17.727777777777778,United Kingdom,3,Mới hoặc giá trị thấp
14177,216,2,191.33,106,10.07,United Kingdom,3,Mới hoặc giá trị thấp
14178,30,5,1243.56,1233,5.70440366972477,United Kingdom,1,VIP / Giá trị cao
14180,61,11,2091.27,285,20.705643564356436,United Kingdom,1,VIP / Giá trị cao
14184,245,1,452.89,127,18.870416666666667,United Kingdom,3,Mới hoặc giá trị thấp
14185,10,1,197.65,6,65.88333333333334,United Kingdom,3,Mới hoặc giá trị thấp
14188,91,4,1426.76,776,32.42636363636364,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14189,61,6,1974.68,1800,18.629056603773584,United Kingdom,1,VIP / Giá trị cao
14191,64,5,1584.07,1255,17.03301075268817,United Kingdom,1,VIP / Giá trị cao
14193,276,1,430.85,195,22.676315789473687,United Kingdom,3,Mới hoặc giá trị thấp
14194,31,4,1602.2,688,19.303614457831326,United Kingdom,1,VIP / Giá trị cao
14195,341,1,828.4,736,165.68,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14199,220,1,185.39999999999998,28,92.69999999999999,United Kingdom,3,Mới hoặc giá trị thấp
14201,62,3,355.12,250,22.195,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14204,152,1,161.03,82,3.659772727272727,United Kingdom,3,Mới hoặc giá trị thấp
14208,185,1,151.74,114,15.174000000000001,United Kingdom,3,Mới hoặc giá trị thấp
14209,40,3,1017.23,435,21.6431914893617,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14210,254,2,668.61,331,18.07054054054054,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14211,246,1,220.04000000000002,96,16.92615384615385,United Kingdom,3,Mới hoặc giá trị thấp
14212,32,1,1070.48,1152,118.94222222222223,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14214,91,3,765.4,414,16.639130434782608,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14215,188,2,342.16,236,20.127058823529413,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14216,182,3,1046.3600000000001,384,21.354285714285716,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14217,40,9,973.6899999999999,249,17.703454545454544,United Kingdom,1,VIP / Giá trị cao
14219,213,1,89.94,78,12.848571428571429,United Kingdom,3,Mới hoặc giá trị thấp
14220,190,1,319.42,138,31.942,United Kingdom,3,Mới hoặc giá trị thấp
14221,254,3,1102.8,639,19.013793103448275,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14223,124,2,686.23,455,16.338809523809523,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14224,128,1,251.01999999999998,131,6.122439024390244,United Kingdom,3,Mới hoặc giá trị thấp
14226,30,2,337.02000000000004,134,25.924615384615386,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14227,129,1,304.33000000000004,111,23.410000000000004,United Kingdom,3,Mới hoặc giá trị thấp
14229,71,1,456.97,195,22.8485,United Kingdom,3,Mới hoặc giá trị thấp
14231,96,1,307.76,116,25.646666666666665,United Kingdom,3,Mới hoặc giá trị thấp
14232,188,1,310.79,241,22.199285714285715,United Kingdom,3,Mới hoặc giá trị thấp
14233,6,2,858.25,363,61.30357142857143,United Kingdom,0,Trung thành tiềm năng
14234,91,1,209.48,215,13.965333333333332,United Kingdom,3,Mới hoặc giá trị thấp
14235,218,2,1538.31,985,61.532399999999996,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14236,666,1,189.3,38,63.1,United Kingdom,3,Mới hoặc giá trị thấp
14237,698,1,161.0,38,17.88888888888889,United Kingdom,3,Mới hoặc giá trị thấp
14239,160,5,1161.3,410,22.332692307692305,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14240,91,1,663.49,339,20.7340625,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14241,96,1,213.70000000000002,146,21.37,United Kingdom,3,Mới hoặc giá trị thấp
14243,129,5,1184.56,648,19.742666666666665,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14245,250,1,688.35,345,16.789024390243902,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14246,129,1,449.64,216,18.735,United Kingdom,3,Mới hoặc giá trị thấp
14247,191,1,136.76999999999998,47,6.838499999999999,United Kingdom,3,Mới hoặc giá trị thấp
14250,32,3,1904.05,1200,17.153603603603603,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14251,121,1,482.28000000000003,224,48.228,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14256,425,1,523.86,302,16.370625,United Kingdom,3,Mới hoặc giá trị thấp
14257,125,4,2479.58,1258,37.00865671641791,United Kingdom,1,VIP / Giá trị cao
14258,32,5,7609.18,4620,104.23534246575343,United Kingdom,1,VIP / Giá trị cao
14262,61,3,1124.36,735,18.134838709677418,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14264,126,2,333.97,70,19.64529411764706,United Kingdom,3,Mới hoặc giá trị thấp
14270,10,1,492.65000000000003,197,16.98793103448276,United Kingdom,0,Trung thành tiềm năng
14273,37,2,218.7,109,18.224999999999998,United Kingdom,3,Mới hoặc giá trị thấp
14276,5,2,778.54,528,17.30088888888889,United Kingdom,0,Trung thành tiềm năng
14277,36,1,1637.43,859,21.8324,France,2,Ngủ quên / cần kích hoạt lại
14282,122,4,1178.4,660,28.05714285714286,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14284,91,1,343.15,91,18.060526315789474,United Kingdom,3,Mới hoặc giá trị thấp
14285,303,1,300.6,140,60.120000000000005,United Kingdom,3,Mới hoặc giá trị thấp
14286,37,1,2050.08,1998,14.539574468085107,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14287,333,1,93.35,45,18.669999999999998,United Kingdom,3,Mới hoặc giá trị thấp
14288,67,1,426.6,188,26.6625,United Kingdom,3,Mới hoặc giá trị thấp
14289,7,2,225.78,54,16.127142857142857,United Kingdom,0,Trung thành tiềm năng
14290,276,1,728.5,448,22.075757575757574,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14291,33,5,2478.31,1762,16.632953020134227,United Kingdom,1,VIP / Giá trị cao
14292,2,4,1430.06,692,32.501363636363635,United Kingdom,0,Trung thành tiềm năng
14293,162,3,815.1700000000001,544,18.957441860465117,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14297,62,2,710.1,404,20.28857142857143,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14298,91,10,16044.25,15971,34.578125,United Kingdom,1,VIP / Giá trị cao
14299,1,4,1647.72,692,41.193,United Kingdom,0,Trung thành tiềm năng
14304,340,1,383.45,139,22.555882352941175,United Kingdom,3,Mới hoặc giá trị thấp
14307,2,4,1895.36,1216,16.922857142857143,United Kingdom,0,Trung thành tiềm năng
14309,30,5,1446.41,953,19.54608108108108,United Kingdom,1,VIP / Giá trị cao
14311,37,1,310.26,146,15.513,United Kingdom,3,Mới hoặc giá trị thấp
14312,38,5,1047.19,480,18.055,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14315,126,3,652.35,223,29.652272727272727,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14317,184,1,508.58000000000004,255,21.190833333333334,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14320,40,1,352.51,235,15.326521739130435,United Kingdom,3,Mới hoặc giá trị thấp
14321,71,1,326.82,645,11.269655172413794,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14326,37,1,183.85,103,22.98125,United Kingdom,3,Mới hoặc giá trị thấp
14329,38,1,578.02,380,15.211052631578946,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14331,156,1,79.0,16,19.75,United Kingdom,3,Mới hoặc giá trị thấp
14332,245,1,466.3,242,33.30714285714286,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14333,276,1,415.2,58,27.68,United Kingdom,3,Mới hoặc giá trị thấp
14334,69,3,1017.01,699,14.956029411764705,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14335,246,1,359.25,340,8.553571428571429,Germany,3,Mới hoặc giá trị thấp
14336,130,2,764.45,735,17.777906976744188,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14338,338,1,8.25,1,8.25,United Kingdom,3,Mới hoặc giá trị thấp
14339,37,1,309.52,168,22.108571428571427,United Kingdom,3,Mới hoặc giá trị thấp
14340,220,1,134.7,58,22.45,United Kingdom,3,Mới hoặc giá trị thấp
14341,128,3,688.81,452,17.22025,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14342,122,1,91.03999999999999,46,18.208,United Kingdom,3,Mới hoặc giá trị thấp
14344,99,4,604.13,319,10.41603448275862,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14345,334,1,108.97999999999999,50,18.16333333333333,United Kingdom,3,Mới hoặc giá trị thấp
14346,33,1,759.14,501,17.654418604651163,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14350,69,1,282.93,183,15.718333333333334,United Kingdom,3,Mới hoặc giá trị thấp
14352,38,3,464.94000000000005,222,25.830000000000002,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14353,128,1,90.6,64,15.1,United Kingdom,3,Mới hoặc giá trị thấp
14354,91,2,163.62,210,18.18,United Kingdom,3,Mới hoặc giá trị thấp
14355,455,1,174.4,92,15.854545454545455,United Kingdom,3,Mới hoặc giá trị thấp
14360,122,4,2128.23,1151,18.035847457627117,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14364,6,3,1763.8,796,83.99047619047619,United Kingdom,0,Trung thành tiềm năng
14367,34,9,4814.65,2100,17.19517857142857,United Kingdom,1,VIP / Giá trị cao
14375,158,1,257.68,194,3.4357333333333333,United Kingdom,3,Mới hoặc giá trị thấp
14377,339,1,302.45,95,43.207142857142856,United Kingdom,3,Mới hoặc giá trị thấp
14383,184,2,1005.6,616,22.854545454545455,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14387,153,1,840.82,388,14.496896551724138,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14388,64,6,2281.92,1383,16.656350364963505,United Kingdom,1,VIP / Giá trị cao
14389,215,2,1043.46,729,23.188000000000002,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14390,6,3,1097.16,462,16.375522388059704,United Kingdom,0,Trung thành tiềm năng
14393,219,1,67.95,13,13.59,United Kingdom,3,Mới hoặc giá trị thấp
14395,61,6,2135.23,1050,10.31512077294686,United Kingdom,1,VIP / Giá trị cao
14396,215,2,487.99,225,6.684794520547945,United Kingdom,3,Mới hoặc giá trị thấp
14397,5,8,1405.1,1090,29.895744680851063,United Kingdom,1,VIP / Giá trị cao
14401,66,5,1718.14,1838,20.213411764705885,United Kingdom,1,VIP / Giá trị cao
14403,189,3,1180.01,419,65.55611111111111,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14404,183,2,260.28,115,6.673846153846153,United Kingdom,3,Mới hoặc giá trị thấp
14406,3,1,156.75,77,19.59375,United Kingdom,0,Trung thành tiềm năng
14407,130,1,357.18,134,18.798947368421054,United Kingdom,3,Mới hoặc giá trị thấp
14408,185,3,1459.14,997,20.265833333333333,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14409,94,3,519.6,268,51.96,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14410,124,4,354.21999999999997,230,6.003728813559322,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14411,312,1,1063.0,196,75.92857142857143,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14413,364,1,122.7,68,5.334782608695653,United Kingdom,3,Mới hoặc giá trị thấp
14414,93,2,359.9,726,14.995833333333332,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14415,66,7,3283.72,1732,10.166315789473684,United Kingdom,1,VIP / Giá trị cao
14418,182,1,897.35,789,14.710655737704919,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14419,62,4,607.66,281,5.284,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14420,335,1,387.52,334,13.362758620689654,United Kingdom,3,Mới hoặc giá trị thấp
14421,6,1,455.18,194,30.345333333333333,United Kingdom,0,Trung thành tiềm năng
14422,90,1,382.01,179,25.467333333333332,United Kingdom,3,Mới hoặc giá trị thấp
14423,220,1,265.2,120,88.39999999999999,United Kingdom,3,Mới hoặc giá trị thấp
14426,130,3,1719.33,1028,21.76367088607595,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14427,154,1,321.74,208,20.10875,United Kingdom,3,Mới hoặc giá trị thấp
14428,275,2,710.71,242,6.900097087378641,United Kingdom,2,Ngủ quên / cần kích hoạt lại
14431,70,1,470.36,130,27.668235294117647,United Kingdom,3,Mới hoặc giá trị thấp
